"taxon","log_ratio_effect","se_mean","p_value","p_adj_BH"
"Dickeya fangzhongdai",-2.43115950704419,5.61129790775987,0.694927921123241,1
"Paenibacillus typhae",-2.46719840915818,5.89024824528164,0.695023033739464,1
"Sphingomonas sp. R1",1.0686543804611,2.47818322993828,0.69535816815383,1
"Longicatena caecimuris",-0.401071430331678,0.989464270944634,0.69536946786371,1
"Microbacterium chocolatum",-1.34088088169832,3.36436427820647,0.695415110519241,1
"Nocardiopsis exhalans",1.2391818290261,3.54570281123867,0.695796729881241,1
"Mucilaginibacter mali",1.65627548695127,4.38276215458444,0.695797264575894,1
"Brevibacterium sp. 'Marine'",2.03516949961591,4.92676810941087,0.696010584789834,1
"Halomonas sp. R57-5",-2.21484830776683,5.12482644897136,0.696117591203314,1
"Aquiflexum balticum",-1.1972464737736,3.30198377329523,0.696786567591746,1
"Prevotella multiformis",-0.816248347004971,1.90188326601965,0.697202641944169,1
"Sandaracinobacteroides saxicola",-1.98906793999332,5.05829910971293,0.697496940717656,1
"Microterricola viridarii",-1.72027102931592,3.75820670803,0.698059487572644,1
"Niastella koreensis",1.25473302296663,2.61731565952301,0.698262051304192,1
"Effusibacillus dendaii",1.19270051270684,2.46833935475643,0.69886614846799,1
"uncultured Methanoregula sp.",2.06006907130798,5.03339177452747,0.698996825387262,1
"Halomonas beimenensis",-1.66258553779648,4.01630593105123,0.6991256461435,1
"Halotalea alkalilenta",-1.49123358014105,3.67915010006695,0.699133594532038,1
"Ruminococcus gauvreauii",-0.594695650065058,1.41278412185334,0.699229033162975,1
"Porphyromonas cangingivalis",-1.83601557695434,4.66646638444987,0.699234857512188,1
"Georgenia faecalis",1.52824060154494,3.98563049033108,0.699754813162032,1
"Corynebacterium falsenii",1.92196239075832,4.58282478001138,0.699959873743206,1
"Streptomyces griseoviridis",1.60895279987376,4.24602325293425,0.699961987484468,1
"Lysobacter sp. CW239",1.79413825260336,4.54488737556124,0.69996872496317,1
"Kushneria phosphatilytica",-2.00085792718453,4.92436881969595,0.699987466217019,1
"Prevotella histicola",-1.02988208719935,2.43252348189049,0.700052034247757,1
"Trueperella pecoris",-1.39615009515709,3.45326304606742,0.70015520166971,1
"Pandoraea thiooxydans",2.71070368922252,6.41770361532897,0.70105217767913,1
"Rhodoferax saidenbachensis",-1.5210858309459,3.73515283304967,0.701147028277766,1
"Enterobacter sp. C2",-1.81265324705755,4.42659309023321,0.701207865511468,1
"Psychrobacter sp. WB2",1.73732807498952,4.37709166600261,0.701572478099583,1
"Bacteroides sp. DH3716P",-1.05152941327353,2.50010946403851,0.70160230230238,1
"Prevotella intermedia",-0.983927768172291,2.34327657817991,0.702434006083935,1
"Acetobacter ghanensis",2.02175411305047,4.99953970912259,0.702561129428464,1
"Sulfurivermis fontis",-1.21225916317609,3.40427397150443,0.702734661805568,1
"Bacteroides heparinolyticus",-0.611525192220767,1.4672963306464,0.702848345461265,1
"Desulfofustis limnaeus",1.23658750541702,3.74746823802069,0.702898408748818,1
"Eubacterium ventriosum",1.11577048212304,2.6722553416682,0.703150515160682,1
"Arthrobacter sp. QXT-31",1.30952905777177,3.70274208146433,0.703166664273987,1
"Thiomicrorhabdus aquaedulcis",2.18860117069759,5.36355448333692,0.703251609885324,1
"Echinicola vietnamensis",-1.88549201923351,4.57867618524664,0.703578103206985,1
"Prevotella melaninogenica",-1.15283932973604,2.76813621361414,0.703604008221255,1
"Clostridioides difficile",-0.580731465655444,1.40574357419432,0.703910760823665,1
"Echinicola marina",1.27559631315785,3.92213749460331,0.703976347398245,1
"Kluyvera intermedia",-2.06105959078198,4.99904028018208,0.70408361245254,1
"Pseudorhodoplanes sinuspersici",-1.12981104140146,3.33404748405644,0.704113399369483,1
"Mesorhizobium sp. 131-2-1",2.31637077842004,5.72091896489296,0.704534178183281,1
"Streptomyces sp. P3",2.03597649858001,5.05050872803263,0.705006685277228,1
"Burkholderia seminalis",1.48621537318849,4.22606087256213,0.705304918639266,1
"Nocardioides euryhalodurans",2.04367783238152,5.28072270324154,0.705829668272294,1
"Conexibacter woesei",-0.382936476244796,1.02172190188635,0.705865483972445,1
"Arthrobacter dokdonellae",-1.85369021795097,4.81195833678538,0.706543786234096,1
"Flavobacterium johnsoniae",-2.51077835505651,6.16462015601478,0.70664171769553,1
"Actinoplanes sp. N902-109",1.53035290143748,3.38303602460757,0.706743497696551,1
"Bradyrhizobium quebecense",2.58603810440811,6.47446414869313,0.706826430053344,1
"uncultured Holophaga sp.",-0.584318113303376,1.44822467829569,0.706842845776905,1
"Sinorhizobium meliloti",-1.18501275651926,2.8837216600325,0.707045102287381,1
"Pseudomonas sp. DTU12.3",1.11025718345315,3.82063047274196,0.707548734045749,1
"Roseinatronobacter sp. S2",1.83391842559565,4.6898670240124,0.707550701962992,1
"Paraburkholderia atlantica",2.09300768792051,5.22128992607177,0.707657500749361,1
"Streptomyces liangshanensis",2.28572723554291,5.73812433843659,0.70803284537636,1
"Aeromonas jandaei",-1.29057720918448,3.74025338682595,0.708199288425417,1
"Bacteroides salyersiae",0.803200027963508,1.95333669919702,0.708309620298091,1
"Blohavirus americanus",2.90888297309902,7.37245016426537,0.708412378650005,1
"Kribbella qitaiheensis",0.998106811186152,3.2826661740007,0.708707227163728,1
"Planctopirus ephydatiae",1.23183978125455,3.83416095991424,0.708875358928378,1
"Picosynechococcus sp. PCC 7003",1.28826326590999,4.01355160014302,0.70944107491263,1
"Microlunatus sp. Gsoil 973",-1.82136889198805,4.57137950450221,0.709457481524244,1
"Cellulophaga omnivescoria",-1.91772605895435,4.6262255478585,0.709642493928024,1
"Paraflavitalea speifideiaquila",-1.92352784365597,4.77807389648368,0.709696937953926,1
"Devosia sp. 1566",-1.66443676223273,4.37761227981595,0.710140082463094,1
"Acidaminococcus fermentans",-1.46984032141956,3.6407688671087,0.710230087277314,1
"Halomonas sp. 7T",-1.31989333058936,3.49908171474969,0.710726641539417,1
"Methylocella tundrae",-0.987167634273441,3.12667777325097,0.710825718992818,1
"Corynebacterium qintianiae",-1.68934867139912,4.56420489158132,0.710884793645819,1
"Schaalia sp. JY-X169",1.91410374470136,4.88842731130232,0.711473235740325,1
"Denitratisoma sp. DHT3",1.20950289638592,3.9480866113449,0.711534527583896,1
"Mucilaginibacter sp. KACC 22773",-2.30279622371004,5.88070397090927,0.71158045756296,1
"Legionella pneumophila",-1.84940874885183,4.63614005569223,0.711605754756249,1
"Chryseobacterium indoltheticum",-2.2927109140374,5.62047276350125,0.711784023271144,1
"Sphingomonas psychrotolerans",1.36820201345776,3.03874109961707,0.711826072326545,1
"Candidatus Desulforudis audaxviator",0.645121506847093,1.62513610345298,0.711983017616917,1
"Pseudodesulfovibrio aespoeensis",-1.01642265828352,2.5132301752228,0.712058908049631,1
"Ferruginibacter albus",-2.92953617993608,7.32399611295046,0.712295561870524,1
"Bibersteinia trehalosi",2.09724085282795,5.48646834734454,0.712612736236788,1
"Bacteroides faecium",-0.976944953760244,2.42029372751793,0.712621419344502,1
"Paraburkholderia pallida",2.4191030651177,5.80041191922528,0.712984931503143,1
"Priestia megaterium",-0.872087314171941,2.16116847916564,0.713384499279267,1
"Tistrella mobilis",-1.29176240630296,3.72017543134051,0.713492845706141,1
"Corynebacterium amycolatum",-2.44151381578741,6.36262983763226,0.714166013713865,1
"Blautia parvula",-0.941785953541331,2.35234230830654,0.715042541782471,1
"Actinomyces viscosus",1.62079934862667,4.32044575604027,0.715073137964243,1
"Tomitella gaofuii",-1.26835336160465,3.50779224072066,0.715491627008613,1
"Lysinibacillus timonensis",-1.14467785514282,3.26557140282963,0.715894367689148,1
"Enterococcus cecorum",-0.713663440450831,1.80044665599819,0.716464772509219,1
"Nitrospira moscoviensis",-1.70036843595767,3.99523510033438,0.71675397430922,1
"Zobellella denitrificans",-1.14037826291646,3.1970231167982,0.717335096475905,1
"Enterocloster bolteae",-0.849921904545404,2.14111393058956,0.717338689206238,1
"Nocardioides houyundeii",1.19349207784595,3.86718092830085,0.71796733560411,1
"Veillonella nakazawae",1.52290174717546,3.48317201796483,0.717982716410981,1
"Thermoanaerobacterium sp. CMT5567-10",-1.82031390058986,4.64646346008494,0.718664274269144,1
"Pseudoalteromonas tunicata",-1.7680083718676,4.5114057252981,0.718892806419575,1
"Xenorhabdus bovienii",1.14854824639022,3.88860151000644,0.719202045387295,1
"Candidatus Formimonas warabiya",-0.609949523511109,1.5734870558585,0.719223219325534,1
"Horticoccus luteus",0.875541911984542,3.27891185487761,0.719229205148667,1
"Bacteroides faecis",-0.387035108450425,1.07159073866644,0.719563302913859,1
"Prosthecochloris sp. CIB 2401",-1.05043446972275,3.30799014264029,0.71957679918239,1
"Comamonas kerstersii",1.36486740618458,4.18308351101617,0.719959681364821,1
"Corynebacterium appendicis",1.15115556980907,3.83499896539088,0.720492382872541,1
"Micromonospora profundi",1.22149840712863,3.74645509787881,0.720696726551621,1
"Aureimonas mangrovi",-1.2302947944231,3.84970657932664,0.720964387480978,1
"Caulobacter segnis",1.2646033525449,2.89705976131661,0.721375875917749,1
"Pseudolabrys sp. FHR47",-1.29504719990149,3.56048818458471,0.721414835641552,1
"Nocardia iowensis",1.71444778437995,4.86918983916263,0.721429853623839,1
"Actinomyces israelii",-1.40868383467013,3.30424780588015,0.721469765571634,1
"Methylobacterium currus",1.81429281278502,4.9010235480722,0.72196278528279,1
"Paenibacillus cellulositrophicus",-1.80781135960923,4.80636176510421,0.722033910720189,1
"Arthrobacter sulfonylureivorans",0.978179121421573,3.72503314154926,0.723349014342625,1
"Barrientosiimonas endolithica",1.18823446013077,3.98717771936358,0.724316642572874,1
"Streptomyces sp. HU2014",-2.61925037123813,6.95426447315795,0.72434856396511,1
"Sphingobacterium sp. BN32",-1.80117263861441,4.75835276106393,0.726115763191088,1
"Rhodococcus fascians",0.753887188792083,1.99373626147735,0.726433733751109,1
"Paenibacillus sp. YPG26",-1.14707919235343,3.35803263726199,0.726554615775081,1
"Tessaracoccus palaemonis",-1.17588194927613,3.67483204229743,0.726571805578962,1
"Microbacterium sp. KACC 23027",1.22129298865584,4.13112221874037,0.726611650952489,1
"Thauera aromatica",-2.01347097101705,5.55682245176036,0.726638079303133,1
"Salmonella bongori",-1.10653025330052,3.44465974056557,0.72760708565458,1
"Thiomicrorhabdus sediminis",-2.61234091345185,7.03959605674904,0.728249308610285,1
"Halalkalibacterium halodurans",-2.0657556424919,5.66281728156897,0.72847297445335,1
"Aquisalimonas sp. 2447",-1.28398650255515,3.09155104081753,0.728730012787585,1
"Thermomonas paludicola",0.814504332429158,3.45863222160738,0.728824820090067,1
"Dermabacter vaginalis",-1.89460544606594,4.77655334688363,0.729191821099767,1
"Thermomonas brevis",-1.16924202256522,3.5108849148076,0.729290286315785,1
"Variovorax paradoxus",-0.99185110990672,2.6296249127264,0.729569429107859,1
"Devosia salina",1.00140034453403,3.50365339050379,0.729786783246817,1
"Oengusvirus oengus",2.24303639077226,6.38811774453369,0.729792401732651,1
"Saccharomonospora xinjiangensis",-1.17778629944234,3.40281661459498,0.730095281471541,1
"Salinicola sp. JS01",1.38354964307835,4.3782038286569,0.730349857175286,1
"Haliscomenobacter hydrossis",-1.82248389844688,4.92946209914295,0.73035931659992,1
"Selenomonas timonae",-0.939858383090287,2.49480929694484,0.730386834400218,1
"Streptomyces sp. SCUT-3",-1.20623669475012,3.7707326677204,0.730756002465651,1
"Alistipes dispar",1.1636794688298,3.11031127126141,0.731022524531027,1
"Chromobacterium violaceum",1.15799184244907,3.85083856949181,0.731030313697401,1
"Limnohabitans sp. 63ED37-2",-1.0213277462624,3.37184546581791,0.731519525316136,1
"Fluviispira sanaruensis",0.939126938145229,3.80683179630146,0.731584040416295,1
"Methanoculleus bourgensis",0.957958785002744,3.8295989105938,0.731628151830739,1
"Methylobacterium radiodurans",1.3863582831803,4.34021298657819,0.731695062087115,1
"Mucilaginibacter sabulilitoris",-1.60817670532382,4.36010883136437,0.731810862333301,1
"Klebsiella grimontii",1.00803376899149,2.69610881141629,0.731922584818439,1
"Staphylococcus pseudintermedius",1.04679014843529,2.81074607944068,0.732113972332789,1
"Rhodococcus coprophilus",0.936094862689599,3.69778095650144,0.732118126614654,1
"Bifidobacterium sp. ESL0732",-1.20244751410879,3.53372147484859,0.732267912845284,1
"Pseudomonas pohangensis",-1.31152762052831,3.78878926247889,0.732711127413925,1
"Schaalia cardiffensis",0.828192174379615,2.23748349443748,0.732952842448853,1
"Frigoribacterium sp. SL97",-1.62826380070581,4.51184496840585,0.73298783701949,1
"Caulobacter rhizosphaerae",0.913121702191702,3.39476881909448,0.73317656156144,1
"Staphylococcus aureus",0.747622874224439,2.02231286094195,0.73329350451331,1
"uncultured Macellibacteroides sp.",-0.847335044544806,2.28387847622616,0.733636982111154,1
"Trichothermofontia sichuanensis",-1.57983578405345,4.8865784344248,0.734331715936865,1
"Leptospira kmetyi",0.955602514656099,3.69478313453115,0.734578104648503,1
"Streptococcus equi",-1.57999449303817,3.96345472501774,0.73470645228144,1
"Anaerobutyricum hallii",-0.432994439590615,1.2528477080862,0.734767084587887,1
"Bixzunavirus quasimodo",1.0330885908374,3.98733984808169,0.734848840782821,1
"Hoylesella enoeca",-0.675177375155779,1.8423386037049,0.734997862294172,1
"Leucobacter aridicollis",-1.18454764243817,3.71229690191418,0.735308208522249,1
"Mycobacterium paragordonae",1.78583796871388,5.65639601165728,0.735366512876409,1
"Pelagerythrobacter marensis",-1.55191806001622,4.69048473283696,0.735384383752372,1
"Tumebacillus avium",-0.626410914542862,1.72419906875664,0.735401051091915,1
"Halolamina sp. CBA1230",0.818586336815095,2.23983233406825,0.735486340049467,1
"Leclercia adecarboxylata",-1.12698666821612,3.69978096778612,0.735590703859771,1
"Pantoea dispersa",-1.69829926678837,4.67570104281296,0.735789020120594,1
"Myxococcus sp. SDU36",1.06988504983209,4.02904330932733,0.735819162252322,1
"Streptomyces incarnatus",-1.46009295183627,4.5028829042173,0.736150064798155,1
"Veillonella sp. S12025-13",-1.35919650628334,4.29396335783248,0.736319571658203,1
"Bacteroides caecimuris",-0.871858868849935,2.37963894105795,0.736838386043838,1
"Streptomyces lydicus",-2.18227408256572,6.27773739967404,0.737041545978761,1
"Wujia chipingensis",1.18717263440441,3.25520210712886,0.737188284717333,1
"Leminorella richardii",0.873809538741118,3.66784598305472,0.737199586913207,1
"Kaustia mangrovi",0.756225288753988,3.29901319193449,0.7372506144135,1
"Sphingopyxis alaskensis",1.75581659118776,5.01914552150342,0.737801343845875,1
"Bacteroides caccae",-1.05919941033649,2.91256377635051,0.738318687408565,1
"Sutterella faecalis",-2.59502419267053,7.22804820254015,0.738479212701909,1
"Mycolicibacterium aichiense",1.3903492344864,4.79815881774742,0.738498181824657,1
"Pauljensenia hongkongensis",-1.0211994075557,3.51290807807793,0.738722553716132,1
"Mumia sp. ZJ1417",1.23053403301487,4.18726288577949,0.738894750578947,1
"Sphingomicrobium flavum",-1.61694066772293,4.90717735623161,0.738926745420245,1
"Frankia sp. ArI3",1.03648548599415,3.79487110430132,0.739188849179942,1
"Pelagibacterium sp. H642",0.891750081076779,3.44626159267472,0.739282686904365,1
"Mesorhizobium terrae",0.896233559400572,3.6217010895865,0.740485005752271,1
"Sideroxyarcus emersonii",1.04361296518712,4.08752664297903,0.740543649271546,1
"Pseudoduganella plicata",-1.86906945301236,5.53819307075717,0.740735334840622,1
"Lysobacter sp. K5869",1.42716862218867,4.37807367044624,0.740976553619173,1
"Paenibacillus jilunlii",1.16302959119294,3.95062155091735,0.741272045649047,1
"Leptospira kirschneri",-1.73430128863979,5.00329431462697,0.741327117851253,1
"Cyanobium usitatum",-0.962357420346052,3.48494121633054,0.741752263715811,1
"Hyphomonas sp. CACIAM 19H1",-1.9712479462907,5.79214239857962,0.74274628222332,1
"Nocardioides okcheonensis",0.781408528432756,3.21705608082793,0.742945761245971,1
"Echinicola soli",-1.39722110743967,4.48280569262883,0.743141122653901,1
"Streptomyces globisporus",1.27754793791243,4.53814119235048,0.743156049579518,1
"Saccharomonospora marina",0.939574588491056,3.60130796588153,0.74377119868971,1
"Paraburkholderia tropica",1.17263430668446,4.43296595957155,0.743923194941951,1
"Comamonas serinivorans",0.735036868252822,3.6990286853857,0.744898616983265,1
"Altererythrobacter sp. B11",-1.48601274035262,4.679514031214,0.744899642390906,1
"Mycolicibacterium duvalii",0.720688053105058,3.46373739570144,0.745200758112716,1
"Thermoflexus hugenholtzii",0.686705210102901,2.00686371695007,0.745327686200159,1
"Streptomyces sp. WMMC500",-1.0461908840042,3.6054907789745,0.745787525713499,1
"Mangrovimonas sp. YM274",-1.80237398571272,5.34061789295952,0.746089075566913,1
"Cardiobacterium sp. Marseille-Q4385",-0.95125780332345,2.70625860165846,0.7460921941127,1
"Xanthomonas sp. A6251",0.802707582456019,3.75988925367065,0.746384192960859,1
"Mycobacterium grossiae",0.708313626933685,3.51819216563535,0.746597481646753,1
"Protaetiibacter larvae",1.98284277615894,5.92341788876019,0.746765816985963,1
"uncultured Bacteroides sp.",-0.880296443773494,2.50879128740289,0.746996991936507,1
